category,cost,clicks,leads,orders,revenue
jkl,0.4572,14,0,0,0.0
search,0.2567,7,0,0,0.0
search,0.2906,4,0,0,0.0
influencer,0.0008,0,0,0,0.0
social,0.0433,0,0,0,0.0
social,1.099,10,0,1,12.7891
jkl,0.7547,5,0,0,0.0
jkl,0.1733,12,0,0,0.0
jkl,0.0068,0,0,0,0.0
influencer,0.9729,68,1,2,149.8367
social,0.3376,10,0,0,0.0
search,0.7748,16,0,0,0.0
social,0.5835,27,0,0,0.0
search,0.9027,76,1,0,0.0
influencer,1.2667,21,0,0,0.0
jkl,0.6592,2,0,3,49.0415
search,2.5186,57,1,0,0.0
search,8.9915,40,1,19,746.1236
influencer,5.8697,135,3,1,321.7619
search,0.0103,0,0,0,0.0
jkl,27.9739,504,12,203,12267.237
search,1.1539,22,0,3,37.4599
social,123.8476,819,20,360,19359.563
search,1.6674,18,0,2,163.9156
social,0.0428,1,0,0,0.0
jkl,0.0015,0,0,0,0.0
jkl,0.0357,0,0,0,0.0
jkl,0.0323,0,0,0,0.0
social,8665.55,661,13,1,5509.0
influencer,0.3104,0,0,0,0.0
jkl,0.3136,8,0,0,0.0
jkl,0.002,0,0,0,0.0
,0.0072,0,0,0,0.0
search,3.1102,35,0,4,272.3072
social,20.5321,103,2,46,2101.7255
jkl,0.0241,2,0,0,0.0
jkl,0.44,14,0,1,3.4127
jkl,0.0015,0,0,0,0.0
search,4.6484,135,3,0,0.0
influencer,4.0511,43,1,0,0.0
search,0.0545,1,0,0,0.0
influencer,0.0828,0,0,0,0.0
search,0.226,43,1,6,180.7623
jkl,0.0021,0,0,0,0.0
social,5.4721,202,5,6,439.4311
social,0.3955,11,0,0,0.0
search,0.0395,0,0,0,0.0
influencer,0.1591,0,0,0,0.0
social,9858.28,1203,28,2,9962.0
social,0.0093,0,0,0,0.0
influencer,4.6543,63,1,8,171.8582
jkl,0.1958,1,0,0,0.0
influencer,12.8485,90,2,94,3084.9344
jkl,12.9755,191,4,112,4017.1888
jkl,1.6988,20,0,40,2212.272
search,0.2541,10,0,0,0.0
social,0.0002,0,0,0,0.0
social,3.8744,202,5,0,0.0
jkl,0.0046,0,0,0,0.0
social,189.2556,987,23,455,22763.5262
influencer,0.0703,4,0,0,0.0
search,0.1652,7,0,0,0.0
influencer,1.6674,7,0,2,41.7362
social,0.0694,2,0,0,0.0
influencer,77.9572,2023,46,76,7668.586
influencer,5.5631,100,2,12,799.3515
influencer,0.9325,25,0,0,0.0
influencer,10.7487,413,10,53,3208.5746
jkl,0.0047,0,0,0,0.0
social,0.2357,3,0,0,0.0
jkl,0.4922,17,0,0,0.0
influencer,1.9116,42,1,1,24.063
jkl,0.0069,0,0,0,0.0
social,0.0158,0,0,0,0.0
social,2.0916,27,0,0,0.0
influencer,0.0007,0,0,0,0.0
social,0.0012,0,0,0,0.0
search,0.0039,0,0,0,0.0
search,17.6849,137,3,20,1711.5603
influencer,23.2966,780,19,82,4051.3889
jkl,0.0007,0,0,0,0.0
social,0.4418,3,0,0,0.0
influencer,32.2211,295,7,313,22575.1808
jkl,0.9282,13,0,16,950.7214
social,0.4195,1,0,6,151.8646
influencer,0.0369,0,0,0,0.0
search,0.0224,1,0,0,0.0
social,24.5354,1782,41,20,1936.1784
search,7.5126,362,9,5,104.3204
influencer,0.002,0,0,0,0.0
search,0.0057,0,0,0,0.0
search,0.5598,5,0,0,0.0
influencer,10.9602,253,6,5,361.2609
search,0.0122,0,0,0,0.0
social,0.5616,43,1,4,278.9993
social,0.038,0,0,0,0.0
social,27.2717,313,8,44,2617.391
jkl,0.0347,0,0,0,0.0
social,0.0241,0,0,0,0.0
social,424.0715,2961,67,1239,57545.6564
influencer,0.4836,1,0,0,0.0
social,3.8235,211,5,0,0.0
jkl,0.5741,7,0,2,124.0086
social,1.8679,23,0,0,0.0
search,0.193,1,0,1,112.8559
influencer,0.7114,15,0,5,189.4435
jkl,0.006,0,0,0,0.0
social,173.8456,874,23,878,40552.9393
social,4.1452,73,1,12,592.961
social,2.1683,161,4,0,0.0
jkl,0.0029,0,0,0,0.0
search,0.0077,0,0,0,0.0
search,0.901,5,0,1,41.8071
influencer,0.7665,10,0,0,0.0
jkl,0.0443,0,0,0,0.0
jkl,0.364,2,0,1,9.294
jkl,0.1029,0,0,0,0.0
search,0.0016,0,0,0,0.0
jkl,0.2457,3,0,1,52.638
search,0.5064,10,0,4,499.4598
search,0.0071,0,0,0,0.0
search,1.536,17,0,1,122.4997
influencer,0.0008,0,0,0,0.0
social,0.0121,0,0,0,0.0
search,0.9688,10,0,1,13.6295
social,0.0123,0,0,0,0.0
influencer,276.9714,2473,66,977,40838.4135
influencer,0.0193,0,0,0,0.0
influencer,0.038,0,0,0,0.0
search,0.0217,0,0,0,0.0
social,3.3202,227,5,6,203.7167
,0.0008,0,0,0,0.0
social,3.4044,27,0,2,397.7203
influencer,0.0129,0,0,0,0.0
search,1.3231,6,0,0,0.0
search,2.3211,15,0,0,0.0
search,88.9116,404,9,141,6338.476
social,1.4907,38,0,0,0.0
influencer,38804.2,2247,82,16,127696.0
search,0.0387,2,0,0,0.0
influencer,0.0131,0,0,0,0.0
search,0.0023,1,0,0,0.0
influencer,1.1297,85,2,0,0.0
influencer,0.2072,1,0,0,0.0
jkl,0.018,0,0,0,0.0
influencer,0.0609,4,0,0,0.0
social,0.2234,12,0,0,0.0
social,1.1289,83,2,0,0.0
,0.0502,0,0,0,0.0
social,0.6013,54,1,0,0.0
jkl,0.0341,0,0,0,0.0
search,0.0004,0,0,0,0.0
search,24.3583,176,4,19,2022.9199
social,0.0288,0,0,0,0.0
search,0.0121,1,0,0,0.0
jkl,0.0042,0,0,0,0.0
influencer,274.638,2380,63,842,37392.7035
search,0.0537,2,0,9,732.3949
jkl,1.2833,31,0,1,43.3286
jkl,5.1426,306,7,7,876.9868
search,0.0072,0,0,0,0.0
jkl,0.003,0,0,0,0.0
influencer,0.0113,0,0,0,0.0
influencer,0.0347,0,0,0,0.0
influencer,1.7087,74,1,1,128.6885
influencer,1.4407,51,1,6,189.1626
influencer,0.1411,0,0,0,0.0
jkl,2.1432,25,0,11,331.5005
jkl,0.09,0,0,0,0.0
social,0.1897,10,0,0,0.0
social,6440.5,486,11,1,4981.0
social,0.0056,0,0,0,0.0
influencer,4.1946,92,2,2,30.1162
social,0.0131,0,0,0,0.0
influencer,0.12,0,0,0,0.0
jkl,0.0017,0,0,0,0.0
search,0.0052,0,0,0,0.0
influencer,37.6591,357,8,206,8899.4015
social,0.0415,0,0,0,0.0
influencer,40.9014,835,20,381,17638.4572
social,8.3867,290,7,3,83.1853
social,17176.7,2991,28,6,33930.0
search,0.0009,0,0,0,0.0
influencer,37.4706,630,17,329,14265.9149
search,51.6484,223,5,130,6116.1134
influencer,0.6926,1,0,0,0.0
search,0.0052,0,0,0,0.0
search,2.22,58,1,0,0.0
influencer,0.0146,0,0,0,0.0
jkl,0.0047,0,0,0,0.0
jkl,0.0026,0,0,0,0.0
search,0.1135,6,0,0,0.0
influencer,0.2908,3,0,2,200.879
influencer,0.3005,1,0,0,0.0
jkl,2.7798,34,0,1,511.6707
jkl,30.2386,678,18,173,10402.0618
search,0.5145,64,1,0,0.0
influencer,41.5118,1025,23,361,16072.9225
,0.0072,0,0,0,0.0
social,114.5992,570,14,406,19919.5674
jkl,0.0075,0,0,0,0.0
jkl,20.7576,432,10,290,14485.0429
search,0.0089,1,0,0,0.0
social,0.4347,35,0,0,0.0
social,0.0022,0,0,0,0.0
jkl,0.0045,0,0,0,0.0
influencer,0.0004,0,0,0,0.0
social,2.3928,42,0,2,386.5494
influencer,33.1326,184,4,31,1613.5881
search,5409.21,442,9,2,15050.0
influencer,0.0854,3,0,0,0.0
jkl,0.0002,0,0,0,0.0
social,60244.9,14406,110,14,63560.0
jkl,0.0176,0,0,0,0.0
influencer,13.3144,99,2,46,1679.6096
social,0.5869,46,1,0,0.0
social,5.0299,50,1,6,593.1885
social,44580.9,4800,33,5,6945.0
social,376.0153,2285,51,1159,56137.1222
search,0.2527,3,0,0,0.0
influencer,0.0412,0,0,0,0.0
search,25.161,171,4,25,1929.6557
social,3235.77,332,13,0,0.0
search,0.0495,4,0,1,18.7949
social,4.3449,232,5,0,0.0
search,0.0037,0,0,0,0.0
social,0.2309,20,0,0,0.0
jkl,0.3854,3,0,0,0.0
influencer,0.0054,0,0,0,0.0
influencer,0.3483,7,0,1,127.7733
influencer,0.2596,1,0,0,0.0
social,1.5315,105,2,0,0.0
jkl,1.3196,55,1,0,0.0
social,2.4662,116,2,1,24.5109
search,0.0282,1,0,0,0.0
search,0.2761,5,0,0,0.0
influencer,0.0136,0,0,0,0.0
search,0.0006,0,0,0,0.0
social,6.0012,295,7,5,256.5587
social,0.4155,7,0,0,0.0
influencer,0.0023,0,0,0,0.0
search,0.2792,16,0,0,0.0
influencer,0.0138,0,0,0,0.0
influencer,0.0612,0,0,0,0.0
influencer,0.7375,3,0,0,0.0
search,0.0099,1,0,0,0.0
social,0.5289,7,0,0,0.0
social,0.3542,2,0,0,0.0
jkl,0.4205,6,0,0,0.0
social,1.2632,48,1,0,0.0
influencer,0.0281,0,0,0,0.0
search,1.1208,8,0,1,129.7299
jkl,0.1661,0,0,0,0.0
jkl,0.0041,0,0,0,0.0
social,90691.7,11997,143,17,84677.0
influencer,20.9389,1501,38,15,1732.7061
influencer,13.8864,413,10,33,1790.8602
social,0.0049,0,0,0,0.0
jkl,0.01,0,0,0,0.0
influencer,0.7186,9,0,0,0.0
search,1.0861,47,1,0,0.0
,0.0024,0,0,0,0.0
social,20.1468,92,2,61,6338.5306
,0.0112,0,0,0,0.0
influencer,0.0653,0,0,0,0.0
search,0.0025,0,0,0,0.0
influencer,0.2959,2,0,0,0.0
influencer,7.3423,81,1,9,637.0458
social,20.4702,1292,31,22,2109.1656
influencer,0.4539,6,0,0,0.0
influencer,0.2939,1,0,0,0.0
influencer,1.0759,1,0,0,0.0
search,39.5435,195,4,100,6206.0444
influencer,6.5525,57,1,9,729.689
influencer,6.7969,79,1,39,2387.5624
influencer,251.1715,2035,50,865,42111.7165
influencer,1.1214,18,0,4,170.6422
social,0.007,0,0,0,0.0
influencer,0.2733,1,0,0,0.0
social,1.1859,46,1,0,0.0
influencer,0.2588,0,0,6,186.9301
search,0.0456,0,0,0,0.0
social,0.0031,0,0,0,0.0
search,0.0097,0,0,0,0.0
influencer,0.5913,14,0,1,55.7655
jkl,3.898,27,0,4,428.9528
jkl,0.2805,2,0,4,659.7749
search,0.878,38,1,0,0.0
social,0.1717,4,0,0,0.0
,0.0013,0,0,0,0.0
search,6.3283,73,1,20,748.2426
jkl,0.9765,25,0,2,89.6123
jkl,0.0037,0,0,0,0.0
search,0.0012,0,0,0,0.0
jkl,0.0429,0,0,0,0.0
influencer,19.625,687,18,48,3978.4323
social,49.7965,244,5,194,12502.8004
search,0.4052,19,0,0,0.0
influencer,0.0015,0,0,0,0.0
social,0.0122,0,0,0,0.0
social,0.0007,0,0,0,0.0
,0.002,0,0,0,0.0
social,0.0005,0,0,0,0.0
search,0.445,14,0,0,0.0
social,0.3649,8,0,3,231.6323
jkl,0.0221,0,0,0,0.0
jkl,0.0905,0,0,0,0.0
social,0.321,8,0,1,16.4619
influencer,46167.6,3007,93,12,68076.0
influencer,0.48,13,0,1,281.1599
,0.0008,0,0,0,0.0
jkl,1.3138,21,0,0,0.0
influencer,210.5024,1489,40,992,46181.949
jkl,0.021,1,0,0,0.0
jkl,0.002,0,0,0,0.0
search,7.2232,41,1,29,1559.3352
jkl,0.0387,0,0,0,0.0
social,0.371,19,0,0,0.0
jkl,0.006,0,0,0,0.0
social,0.0005,0,0,0,0.0
jkl,0.0177,0,0,0,0.0
search,0.0151,0,0,0,0.0
jkl,0.0414,0,0,0,0.0
jkl,0.2381,1,0,1,22.4258
,0.0008,0,0,0,0.0
search,4.3646,43,1,16,1120.1754
search,1.8484,97,2,0,0.0
influencer,68.3523,2301,55,44,4068.1421
influencer,5.3965,156,3,1,243.609
search,0.0972,3,0,0,0.0
influencer,0.0091,0,0,0,0.0
jkl,0.1205,1,0,0,0.0
influencer,1.0589,6,0,2,11.4835
jkl,0.013,0,0,0,0.0
influencer,0.0023,0,0,0,0.0
influencer,0.8216,14,0,2,254.0233
jkl,0.006,0,0,0,0.0
social,0.1918,4,0,0,0.0
influencer,0.306,1,0,0,0.0
social,62.9137,227,5,240,12417.7441
search,0.5758,21,0,0,0.0
,0.0048,0,0,0,0.0
social,0.1897,2,0,0,0.0
search,4.398,43,1,1,98.0743
search,2.2792,23,0,2,122.21
jkl,0.0006,0,0,0,0.0
influencer,1.2849,76,1,1,67.519
jkl,0.1696,0,0,0,0.0
jkl,0.0003,0,0,0,0.0
social,0.2898,4,0,0,0.0
search,86733.1,9605,192,19,56639.0
social,0.4327,3,0,0,0.0
influencer,0.0143,0,0,0,0.0
influencer,0.4346,4,0,1,124.3719
jkl,0.0207,0,0,0,0.0
social,3.3189,36,0,8,1456.2944
jkl,1.8012,20,0,1,40.4095
social,8.9719,157,4,34,1726.078
jkl,2.9824,45,1,6,141.5167
jkl,0.3476,16,0,0,0.0
jkl,0.0008,0,0,0,0.0
social,10.6698,56,1,47,1069.9001
influencer,294.6396,7668,195,2213,109874.8554
influencer,25.0689,125,2,29,1422.5935
jkl,0.0119,0,0,0,0.0
social,0.7542,2,0,2,402.076
search,1.1582,5,0,0,0.0
social,0.0009,0,0,0,0.0
search,2.045,84,1,0,0.0
social,0.0603,6,0,0,0.0
search,0.5203,14,0,2,117.1424
search,0.0079,0,0,0,0.0
search,0.0848,3,0,0,0.0
social,0.46,3,0,0,0.0
social,42.6655,234,6,234,10921.383
social,4.2284,262,6,2,213.905
search,0.4048,10,0,0,0.0
jkl,14.8689,222,5,134,5792.6096
social,4.5416,243,5,5,440.0204
influencer,0.5323,11,0,0,0.0
search,0.1504,10,0,0,0.0
search,3.8364,140,3,0,0.0
social,0.0279,0,0,0,0.0
search,12.8919,424,10,8,671.5113
influencer,0.0345,0,0,0,0.0
social,1.8739,20,0,0,0.0
influencer,0.9274,9,0,0,0.0
jkl,0.4308,15,0,0,0.0
social,0.9056,16,0,3,18.6355
search,3.7092,29,0,3,131.5889
influencer,0.0321,0,0,0,0.0
influencer,6.8336,85,2,33,1166.6813
jkl,0.0807,1,0,0,0.0
jkl,0.0017,0,0,0,0.0
jkl,0.095,0,0,0,0.0
social,4.2283,51,1,2,395.9331
social,2.1937,149,3,6,218.4833
influencer,0.0019,0,0,0,0.0
influencer,0.908,51,1,0,0.0
jkl,0.0335,0,0,0,0.0
search,0.1233,0,0,0,0.0
influencer,0.176,1,0,0,0.0
influencer,4.9835,102,2,5,359.4609
social,170.3179,1197,27,383,17520.5243
jkl,0.2132,0,0,0,0.0
search,0.008,0,0,0,0.0
search,0.0949,8,0,2,153.8641
social,0.3308,1,0,0,0.0
search,0.5212,25,0,0,0.0
search,1.0307,6,0,0,0.0
social,21.7685,226,5,37,1395.369
jkl,0.1736,7,0,0,0.0
social,13.0866,106,2,11,402.4301
search,23.1209,105,2,92,5080.7189
search,0.4224,16,0,0,0.0
search,15.7411,95,2,33,1581.1473
influencer,0.0246,0,0,0,0.0
jkl,0.3624,7,0,0,0.0
influencer,0.5586,8,0,0,0.0
search,0.0264,3,0,0,0.0
jkl,0.0022,0,0,0,0.0
jkl,0.1236,4,0,0,0.0
search,0.0024,0,0,0,0.0
jkl,0.0134,0,0,0,0.0
influencer,18.4148,1564,38,16,1786.2523
influencer,7.7088,33,0,31,2026.9673
influencer,0.072,0,0,0,0.0
social,3.818,36,0,1,164.2553
social,5.6963,121,3,18,775.8297
social,73.8687,3040,74,35,2826.908
search,0.22,3,0,0,0.0
search,1.4556,65,1,1,86.1062
search,0.0588,4,0,0,0.0
search,0.0693,0,0,0,0.0
influencer,0.6862,5,0,0,0.0
search,0.9231,8,0,2,71.2855
social,0.5876,19,0,0,0.0
,0.0024,0,0,0,0.0
influencer,3.425,41,0,1,15.0444
search,0.6799,7,0,0,0.0
influencer,189.574,1340,30,859,42593.3402
influencer,0.9867,22,0,0,0.0
search,1.4273,53,1,0,0.0
social,2.2103,84,2,1,6.6174
social,0.153,2,0,0,0.0
search,11.2235,73,1,33,1238.837
influencer,0.0178,0,0,0,0.0
social,0.0011,0,0,0,0.0
influencer,0.4982,7,0,0,0.0
,0.0008,0,0,0,0.0
search,0.2868,3,0,0,0.0
social,0.068,2,0,0,0.0
jkl,0.3452,12,0,2,533.2184
jkl,0.0003,0,0,0,0.0
influencer,0.6061,3,0,0,0.0
social,0.4138,37,0,0,0.0
jkl,0.0285,0,0,0,0.0
search,0.1211,2,0,0,0.0
jkl,0.0706,0,0,0,0.0
jkl,0.0015,0,0,0,0.0
influencer,1.1785,11,0,2,154.9964
influencer,9.9315,428,10,47,3309.125
influencer,28.2258,138,3,102,3386.8165
influencer,2.3478,12,0,0,0.0
social,0.2192,5,0,0,0.0
search,0.1434,2,0,0,0.0
social,0.0055,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
search,0.6781,38,0,0,0.0
jkl,0.0007,0,0,0,0.0
,0.0168,0,0,0,0.0
influencer,9034.91,904,22,5,38030.0
jkl,0.1363,0,0,0,0.0
influencer,5.3004,109,2,0,0.0
social,37965.9,2696,100,11,65791.0
jkl,0.0683,3,0,0,0.0
social,1.6302,80,2,0,0.0
search,0.2035,2,0,0,0.0
,0.0006,0,0,0,0.0
influencer,0.8473,17,0,0,0.0
jkl,0.0007,0,0,0,0.0
social,0.0475,1,0,1,23.1007
influencer,0.1786,4,0,0,0.0
influencer,0.0343,0,0,0,0.0
,0.0013,0,0,0,0.0
social,5.059,46,1,8,254.2227
social,3.1372,224,6,4,9.8866
influencer,0.0003,0,0,0,0.0
social,0.0288,1,0,0,0.0
influencer,0.0341,0,0,0,0.0
social,0.2566,3,0,0,0.0
influencer,35.6636,308,7,222,12001.3535
social,3.9958,142,3,0,0.0
search,13.0153,88,2,89,5904.9892
jkl,0.0026,0,0,0,0.0
search,0.6211,4,0,1,176.9806
search,0.1958,2,0,2,88.6832
search,0.5653,12,0,2,95.5517
social,0.0286,5,0,0,0.0
social,0.0015,0,0,0,0.0
social,1.2978,8,0,1,12.774
influencer,0.0308,0,0,0,0.0
jkl,0.0255,1,0,0,0.0
search,0.0275,3,0,0,0.0
jkl,0.0277,0,0,0,0.0
influencer,41.7683,1072,25,333,13137.3759
social,6.0431,297,7,3,259.4784
search,0.7804,64,1,0,0.0
jkl,1.6802,14,0,0,0.0
influencer,0.0023,0,0,0,0.0
search,0.5795,19,0,0,0.0
search,0.0085,0,0,0,0.0
jkl,0.5988,19,0,0,0.0
search,0.1502,12,0,0,0.0
search,1.7363,17,0,4,146.8969
jkl,0.1447,2,0,0,0.0
social,0.0115,1,0,0,0.0
,0.0032,0,0,0,0.0
social,7.2393,206,5,0,0.0
influencer,10.2297,83,2,22,1654.8666
search,0.4379,34,0,2,80.0275
influencer,0.0886,0,0,0,0.0
search,0.993,7,0,1,38.7877
search,0.4001,27,0,2,178.3635
social,164.2992,785,21,880,46438.4181
social,0.0019,0,0,0,0.0
social,17.6408,218,5,42,1589.2214
social,39.4806,1488,36,17,1622.0492
jkl,0.0082,0,0,0,0.0
social,4.5,289,6,1,41.7217
influencer,27.6304,158,3,78,2497.2636
jkl,0.1581,1,0,0,0.0
jkl,0.0003,0,0,0,0.0
social,0.5245,7,0,2,93.0738
jkl,0.002,0,0,0,0.0
social,3.1367,26,0,8,243.5747
influencer,0.1559,2,0,0,0.0
jkl,0.1732,3,0,0,0.0
social,0.5117,16,0,0,0.0
search,6.5787,352,8,3,501.7546
social,15.5012,194,5,8,1047.4459
social,0.016,0,0,0,0.0
,0.0016,0,0,0,0.0
influencer,0.1628,1,0,0,0.0
influencer,0.5949,27,0,0,0.0
,0.0006,0,0,0,0.0
search,43.4488,246,5,51,3139.3849
influencer,0.4783,2,0,0,0.0
search,3095.21,898,5,1,7998.0
social,152.5056,1199,32,424,16334.6401
search,0.175,0,0,0,0.0
search,0.3654,19,0,0,0.0
,0.0024,0,0,0,0.0
search,1.2851,54,1,5,244.5774
jkl,0.0833,0,0,0,0.0
social,7.136,359,8,5,277.2849
social,7.8961,117,2,13,1100.0119
search,0.0145,0,0,0,0.0
jkl,0.0139,0,0,0,0.0
search,0.0001,0,0,0,0.0
jkl,3.7762,43,1,33,3714.1688
social,2.1416,154,3,0,0.0
,0.0008,0,0,0,0.0
search,0.3693,25,0,0,0.0
influencer,0.0602,0,0,0,0.0
influencer,0.842,11,0,0,0.0
,0.0168,0,0,0,0.0
search,0.0044,0,0,0,0.0
social,3.4554,199,4,5,327.6117
search,0.3592,10,0,0,0.0
search,0.2964,5,0,0,0.0
social,0.0001,0,0,0,0.0
social,23.7295,2055,55,36,2556.8341
influencer,0.0972,0,0,0,0.0
social,6.3148,78,1,6,349.058
social,0.5293,5,0,0,0.0
social,11278.3,1207,34,8,39848.0
jkl,0.113,2,0,0,0.0
jkl,0.5235,21,0,3,73.3871
jkl,1.6255,10,0,9,1795.2101
influencer,0.0039,0,0,0,0.0
search,0.0032,0,0,0,0.0
social,0.0042,1,0,0,0.0
influencer,25.6019,146,3,68,2152.7984
search,0.0834,3,0,0,0.0
jkl,0.3735,8,0,2,57.6513
jkl,0.0011,0,0,0,0.0
search,1.0076,14,0,1,35.9442
search,20.8978,161,4,38,1992.6397
social,7.1591,63,1,14,1542.4696
,0.0148,0,0,0,0.0
jkl,0.0265,0,0,0,0.0
search,0.269,8,0,0,0.0
search,0.8034,25,0,0,0.0
social,0.0036,0,0,0,0.0
influencer,0.0268,0,0,0,0.0
social,1.903,117,2,0,0.0
social,8.8337,396,9,1,91.4611
social,6.2044,299,7,1,75.3086
influencer,0.5172,5,0,0,0.0
jkl,0.2871,3,0,0,0.0
influencer,0.6491,48,1,0,0.0
influencer,0.0012,0,0,0,0.0
search,0.3173,0,0,0,0.0
search,0.0011,0,0,0,0.0
social,31422.5,2698,54,11,45441.0
search,17.3195,122,2,71,2286.0164
search,0.13,12,0,0,0.0
influencer,3.1793,36,0,5,142.8267
influencer,1.3699,99,2,1,18.2995
influencer,0.0843,4,0,0,0.0
social,0.0182,1,0,1,181.756
influencer,0.2818,1,0,0,0.0
social,0.0115,0,0,0,0.0
jkl,0.0241,0,0,0,0.0
influencer,2.1025,31,0,0,0.0
influencer,54.5493,1514,35,32,1734.7273
search,0.2042,12,0,0,0.0
influencer,0.0011,0,0,0,0.0
social,0.9718,10,0,1,1.5506
social,0.0686,1,0,0,0.0
jkl,0.3303,3,0,1,20.9826
influencer,7.9345,128,3,5,524.3183
jkl,0.5717,22,0,0,0.0
influencer,0.012,1,0,0,0.0
social,3.5819,41,1,2,110.0179
social,2.0192,37,0,4,212.8768
social,4.0939,49,1,1,166.97
jkl,0.0164,0,0,0,0.0
social,0.0089,0,0,0,0.0
search,8.3083,28,0,17,611.4986
influencer,0.6268,35,0,3,412.1266
jkl,0.0156,1,0,0,0.0
search,8.5821,48,1,13,634.4181
influencer,0.0117,0,0,0,0.0
search,3.0319,240,6,1,123.8217
influencer,0.0082,2,0,0,0.0
search,0.0167,1,0,0,0.0
social,7.3898,82,2,4,301.8331
social,24.4457,174,4,198,5156.5279
social,4.1214,197,5,0,0.0
jkl,0.0045,0,0,0,0.0
search,0.2144,4,0,1,24.2161
jkl,0.0092,0,0,0,0.0
social,2.1606,17,0,1,128.7325
influencer,121.9409,8824,219,147,13674.5522
,0.0008,0,0,0,0.0
search,0.3372,4,0,0,0.0
jkl,0.4348,5,0,0,0.0
jkl,0.0342,1,0,0,0.0
jkl,0.0021,0,0,0,0.0
social,333.6981,1163,31,581,24997.6894
influencer,0.0023,0,0,0,0.0
social,0.0276,1,0,0,0.0
social,41.5502,2541,59,18,1101.6911
jkl,0.7261,31,0,3,145.4494
influencer,1.2106,40,1,1,49.8979
influencer,0.5097,5,0,0,0.0
influencer,0.4617,15,0,0,0.0
search,0.3247,3,0,0,0.0
jkl,1.0721,8,0,13,376.1913
search,14.6985,1311,33,6,304.1187
social,0.1136,0,0,0,0.0
influencer,0.2973,3,0,6,126.4764
social,66.1827,3712,86,81,7858.4917
search,0.0155,0,0,0,0.0
search,0.4581,68,1,0,0.0
influencer,0.2344,3,0,0,0.0
search,5.7613,332,8,7,621.2062
influencer,0.9619,22,0,2,286.5876
search,0.5894,1,0,0,0.0
jkl,0.0144,0,0,0,0.0
influencer,5.4476,60,1,3,495.4122
social,8.2735,88,2,6,578.349
search,0.0077,0,0,0,0.0
influencer,0.0015,0,0,0,0.0
jkl,0.0164,0,0,0,0.0
social,5.6922,51,1,5,625.7805
search,11.1007,1105,29,3,206.0471
,0.0008,0,0,0,0.0
search,0.0024,0,0,0,0.0
search,0.4682,1,0,0,0.0
social,2.6865,41,1,1,26.4529
search,0.0494,1,0,0,0.0
influencer,0.0701,0,0,0,0.0
media,390105.0,20993,734,118,353174.0
influencer,0.0036,0,0,0,0.0
social,0.0187,0,0,0,0.0
influencer,0.1762,1,0,0,0.0
social,2.4673,159,3,1,25.8052
influencer,2.0222,17,0,6,210.8604
social,4.5481,39,0,4,732.3534
influencer,1.4142,7,0,0,0.0
social,278.1781,1334,34,949,44229.3799
jkl,0.1235,3,0,0,0.0
social,0.0022,0,0,0,0.0
influencer,4.6007,43,1,14,1108.4924
search,0.3008,1,0,0,0.0
jkl,0.0007,0,0,0,0.0
influencer,0.0003,0,0,0,0.0
jkl,0.0217,1,0,0,0.0
search,0.7494,24,0,0,0.0
influencer,146.849,1014,23,811,42606.7904
jkl,1.2813,16,0,1,314.0615
search,0.3236,18,0,0,0.0
jkl,0.0108,0,0,0,0.0
jkl,7.461,91,2,46,1929.6915
influencer,0.0832,0,0,0,0.0
social,0.4044,10,0,3,101.7494
jkl,0.0818,0,0,0,0.0
search,0.0001,0,0,0,0.0
,0.008,0,0,0,0.0
search,0.9616,15,0,0,0.0
social,0.1152,14,0,0,0.0
social,0.0015,0,0,0,0.0
search,0.5407,7,0,5,336.133
social,0.0109,0,0,0,0.0
influencer,258.5933,6368,153,1812,89153.2174
jkl,0.212,9,0,0,0.0
social,48.7513,2590,58,43,3262.2606
search,0.1734,8,0,1,20.3223
influencer,0.0661,1,0,0,0.0
influencer,0.5458,5,0,2,62.5948
search,0.0153,0,0,0,0.0
search,0.2668,1,0,0,0.0
social,0.0089,0,0,0,0.0
search,0.2459,12,0,0,0.0
social,0.5045,28,0,0,0.0
social,0.3482,7,0,0,0.0
social,40.3025,2789,76,24,2300.5482
jkl,0.0065,0,0,0,0.0
search,1.1739,14,0,0,0.0
media,6822.62,849,18,2,7030.0
social,0.6273,1,0,0,0.0
search,0.7556,9,0,1,59.4055
social,0.002,0,0,0,0.0
influencer,0.002,0,0,0,0.0
influencer,0.1969,1,0,0,0.0
social,1.4484,13,0,2,140.1864
,0.0016,0,0,0,0.0
search,42.504,212,4,50,3953.9064
search,0.1271,9,0,0,0.0
search,0.5896,45,1,0,0.0
influencer,1.008,4,0,0,0.0
jkl,0.0505,0,0,0,0.0
influencer,0.0207,0,0,0,0.0
social,6.8182,315,7,0,0.0
influencer,0.0998,0,0,0,0.0
social,0.091,3,0,0,0.0
jkl,0.0047,0,0,0,0.0
social,0.019,0,0,0,0.0
social,3.3518,19,0,2,78.2601
social,1.6514,4,0,0,0.0
influencer,0.0114,0,0,0,0.0
social,192789.0,6004,120,21,9492.0
search,0.7477,40,0,1,161.3577
search,9.7219,413,10,5,504.0012
search,15.3892,405,9,8,422.4149
social,2.3289,113,3,2,278.7893
search,0.1506,5,0,0,0.0
jkl,0.0022,0,0,0,0.0
influencer,398.6944,10740,251,2715,129451.5406
search,0.1936,0,0,0,0.0
search,0.3368,9,0,0,0.0
