category,cost,clicks,leads,orders,revenue
search,0.226,2,0,0,0.0
influencer,0.4442,7,0,0,0.0
jkl,0.0863,2,0,0,0.0
social,1.0791,28,0,3,232.0373
jkl,0.0015,0,0,0,0.0
search,4.2116,28,0,3,394.6194
influencer,11.3947,169,4,39,2173.4633
jkl,0.9571,13,0,1,9.3024
social,22.2082,211,5,23,1194.457
influencer,0.016,0,0,0,0.0
social,0.0435,0,0,0,0.0
social,0.0136,0,0,0,0.0
search,0.2531,3,0,1,40.8254
influencer,0.0352,0,0,0,0.0
social,4.2396,58,1,7,376.1727
jkl,0.0113,0,0,0,0.0
search,0.0737,10,0,0,0.0
influencer,0.0138,0,0,0,0.0
social,0.6212,49,1,0,0.0
jkl,0.0007,0,0,0,0.0
search,0.2858,19,0,0,0.0
influencer,0.0833,0,0,0,0.0
social,3.1533,235,5,2,101.2247
search,0.7029,10,0,2,95.6992
influencer,4.566,60,1,2,245.2859
jkl,1.2813,16,0,1,314.0615
social,5.9255,47,1,6,412.9259
search,0.1773,9,0,0,0.0
influencer,1.0908,21,0,0,0.0
jkl,0.0565,6,0,0,0.0
social,0.4716,25,0,0,0.0
search,0.5445,26,0,1,51.9281
influencer,3.5036,106,2,0,0.0
jkl,0.3312,15,0,0,0.0
social,2.3438,116,2,0,0.0
search,0.7572,12,0,3,160.9291
influencer,0.5051,15,0,4,42.0471
jkl,0.0587,4,0,0,0.0
social,7.4035,98,2,7,937.1859
jkl,0.0147,0,0,0,0.0
search,0.226,43,0,6,180.7623
influencer,0.1823,9,0,0,0.0
social,0.86,71,1,1,14.3815
jkl,0.0068,0,0,0,0.0
search,0.7762,90,2,0,0.0
influencer,0.4763,23,0,0,0.0
jkl,0.0051,0,0,0,0.0
social,3.7868,225,5,4,694.9267
search,0.0057,0,0,0,0.0
influencer,0.0031,0,0,0,0.0
social,0.0191,0,0,0,0.0
search,0.0019,0,0,0,0.0
influencer,0.0003,0,0,0,0.0
social,0.0019,0,0,0,0.0
search,0.0072,0,0,0,0.0
influencer,0.0023,0,0,0,0.0
social,0.0123,1,0,0,0.0
social,2.5422,28,0,3,139.5103
social,0.3059,19,0,0,0.0
social,1.2453,113,2,0,0.0
search,0.0933,3,0,0,0.0
influencer,0.1628,1,0,0,0.0
jkl,0.0131,0,0,0,0.0
social,0.3369,6,0,2,25.031
search,0.0503,7,0,0,0.0
influencer,0.0219,0,0,0,0.0
jkl,0.0003,0,0,0,0.0
social,0.0239,2,0,0,0.0
search,0.1185,10,0,0,0.0
influencer,0.0997,0,0,0,0.0
jkl,0.0059,1,0,0,0.0
social,0.1382,11,0,0,0.0
jkl,0.002,0,0,0,0.0
search,0.9979,10,0,0,0.0
influencer,1.5559,18,0,5,148.8136
jkl,0.4431,8,0,4,501.3905
social,5.1117,56,1,12,977.8518
,0.0016,0,0,0,0.0
search,0.2611,7,0,0,0.0
influencer,0.313,0,0,0,0.0
jkl,0.0064,0,0,0,0.0
social,0.6009,42,1,0,0.0
search,1.0839,40,1,0,0.0
influencer,0.9645,21,0,0,0.0
jkl,0.1141,4,0,0,0.0
social,2.571,149,3,0,0.0
,0.0008,0,0,0,0.0
social,0.0027,0,0,0,0.0
jkl,0.0115,0,0,0,0.0
search,16.7474,118,2,22,1003.2109
influencer,26.5535,87,2,65,2193.9927
social,230.9688,1167,31,722,35760.1715
search,0.0504,0,0,0,0.0
influencer,0.0119,0,0,0,0.0
social,0.6523,17,0,7,540.896
search,0.984,13,0,0,0.0
influencer,0.6986,10,0,2,191.2181
social,13.3236,164,4,18,1883.4195
search,34.0362,169,4,85,6230.8027
influencer,252.8796,4929,129,2095,106609.6695
jkl,17.7471,257,6,144,7459.776
social,371.2369,1092,30,579,31035.4619
search,0.1214,5,0,0,0.0
influencer,0.796,14,0,0,0.0
jkl,0.1309,4,0,0,0.0
social,0.728,8,0,0,0.0
search,1.697,22,0,7,412.0255
influencer,12.5743,462,10,58,2749.4426
jkl,1.3138,21,0,0,0.0
social,16.1451,131,3,13,761.1871
jkl,0.0177,0,0,0,0.0
search,39.3457,183,4,194,10924.1614
influencer,40.5081,633,15,519,22979.5222
jkl,3.385,13,0,6,138.0605
social,484.8313,1783,44,1270,65203.5838
search,0.2103,0,0,0,0.0
influencer,0.0826,1,0,0,0.0
jkl,0.0123,0,0,0,0.0
social,1.4337,22,0,0,0.0
jkl,0.002,0,0,0,0.0
search,2.8842,23,0,4,521.4274
influencer,1.2284,53,1,0,0.0
jkl,0.2474,1,0,1,14.9031
social,28.1101,223,5,50,3150.8703
search,0.3805,1,0,7,81.3229
influencer,0.4499,3,0,2,37.0476
jkl,0.0087,0,0,0,0.0
social,2.9098,5,0,1,6.7531
search,0.0005,0,0,0,0.0
influencer,0.0004,0,0,0,0.0
social,0.0037,0,0,0,0.0
search,0.0134,0,0,0,0.0
influencer,0.0166,0,0,0,0.0
social,0.15,3,0,0,0.0
social,142.7981,524,13,370,25450.57
social,0.3095,4,0,0,0.0
social,7.0805,74,1,17,443.1471
search,7.8919,29,0,34,1597.6839
influencer,12.508,83,1,64,4208.407
jkl,0.24,1,0,0,0.0
social,27.8626,94,2,61,2290.5397
search,0.0172,0,0,0,0.0
influencer,0.0117,0,0,0,0.0
social,0.0491,0,0,0,0.0
search,0.3436,3,0,0,0.0
influencer,0.3698,12,0,0,0.0
jkl,0.0164,0,0,0,0.0
social,1.2978,8,0,1,12.774
jkl,0.0239,0,0,0,0.0
search,63.8312,260,7,148,6526.2595
influencer,264.6005,1955,52,1113,47539.9445
jkl,7.5902,77,2,17,625.904
social,307.5376,1122,28,865,31236.038
,0.004,0,0,0,0.0
search,0.2337,2,0,1,11.4858
influencer,0.2536,3,0,0,0.0
jkl,0.0524,0,0,0,0.0
social,0.9056,16,0,3,18.6355
search,4.1112,34,0,8,305.3182
influencer,8.9663,138,3,22,711.4617
jkl,0.6306,12,0,1,96.7007
social,19.9397,198,5,41,1620.3393
social,0.0325,0,0,0,0.0
social,0.0007,0,0,0,0.0
social,0.0036,0,0,0,0.0
search,0.314,2,0,0,0.0
influencer,0.0333,0,0,0,0.0
social,4.416,61,1,4,113.6485
jkl,0.0022,0,0,0,0.0
search,0.1088,6,0,0,0.0
influencer,0.0353,0,0,0,0.0
social,0.8735,85,2,0,0.0
jkl,0.0007,0,0,0,0.0
search,0.3911,24,0,2,64.345
influencer,0.0776,0,0,0,0.0
social,4.0911,278,7,3,80.1271
search,0.7719,9,0,0,0.0
influencer,4.4456,43,1,6,900.9262
jkl,1.2854,7,0,2,48.7097
social,7.0158,50,1,7,693.2726
search,0.2851,18,0,0,0.0
influencer,1.0634,15,0,0,0.0
jkl,0.0786,0,0,0,0.0
social,0.5874,22,0,0,0.0
search,0.832,33,0,0,0.0
influencer,3.8375,111,2,1,83.9401
jkl,0.4818,20,0,0,0.0
social,2.7964,115,3,1,32.5577
search,0.8157,11,0,0,0.0
influencer,0.5839,6,0,0,0.0
jkl,0.0801,0,0,0,0.0
social,9.5479,95,2,4,704.815
jkl,0.0074,0,0,0,0.0
search,0.2578,53,1,0,0.0
influencer,0.2018,7,0,0,0.0
social,1.419,100,2,0,0.0
jkl,0.0008,0,0,0,0.0
search,0.8529,83,1,1,13.9388
influencer,0.6685,29,0,0,0.0
jkl,0.0029,0,0,0,0.0
social,5.8409,409,9,5,1198.1592
search,0.0096,0,0,0,0.0
influencer,0.0012,0,0,0,0.0
social,0.0331,2,0,0,0.0
search,0.0034,0,0,0,0.0
social,0.0025,0,0,0,0.0
search,0.0139,0,0,0,0.0
influencer,0.0016,0,0,0,0.0
social,0.014,0,0,0,0.0
social,2.8997,47,1,2,15.1878
social,0.4347,35,0,0,0.0
social,1.7152,110,2,2,181.6443
search,0.1169,1,0,0,0.0
influencer,0.1288,2,0,0,0.0
jkl,0.0248,0,0,0,0.0
social,0.3859,4,0,1,163.5545
search,0.0521,7,0,0,0.0
influencer,0.025,0,0,0,0.0
social,0.0277,0,0,0,0.0
search,0.1205,12,0,0,0.0
influencer,0.0933,5,0,0,0.0
jkl,0.0077,0,0,0,0.0
social,0.1667,6,0,0,0.0
jkl,0.0015,0,0,0,0.0
search,1.1081,15,0,0,0.0
influencer,1.361,7,0,0,0.0
jkl,0.4517,6,0,0,0.0
social,5.326,54,1,3,182.6342
search,0.3202,16,0,0,0.0
influencer,0.2815,1,0,0,0.0
jkl,0.014,0,0,0,0.0
social,0.7558,55,1,1,105.5286
jkl,0.0006,0,0,0,0.0
search,1.3294,69,1,4,233.9041
influencer,0.9603,25,0,0,0.0
jkl,0.2052,4,0,1,145.1146
social,3.0874,151,4,1,21.655
social,0.0016,0,0,0,0.0
social,0.0,0,0,0,0.0
social,0.0,0,0,0,0.0
jkl,0.0296,0,0,0,0.0
search,12.2519,70,1,56,2446.1943
influencer,21.082,82,2,80,2697.1757
social,170.2927,868,22,629,31124.8214
search,0.0346,1,0,0,0.0
influencer,0.0066,0,0,0,0.0
social,0.5276,9,0,3,214.7841
search,0.6522,10,0,2,198.2322
influencer,0.4247,2,0,1,45.8757
social,8.7254,92,2,12,1044.3937
search,27.9892,174,4,86,4056.2916
influencer,189.4094,3293,82,1778,84427.849
jkl,15.5058,220,5,168,7674.609
social,224.3768,694,16,402,23637.7996
search,0.0585,0,0,0,0.0
influencer,0.5152,8,0,0,0.0
jkl,0.1022,2,0,2,9.032
social,0.4155,7,0,0,0.0
search,1.2321,17,0,0,0.0
influencer,7.5046,265,6,28,1394.114
jkl,0.9745,21,0,3,109.3429
social,8.6589,69,1,8,248.4686
jkl,0.0228,0,0,0,0.0
search,28.5305,137,3,134,8719.4896
influencer,41.4463,723,18,292,12988.9276
jkl,1.3567,3,0,8,801.2722
social,360.4838,1514,37,1180,56010.7863
search,0.0979,2,0,0,0.0
influencer,0.0878,0,0,0,0.0
jkl,0.006,0,0,0,0.0
social,1.0306,16,0,6,650.7249
search,1.81,16,0,2,320.4414
influencer,1.3036,67,1,9,410.6132
jkl,0.0998,1,0,0,0.0
social,18.548,211,5,45,1939.6822
search,0.4508,0,0,0,0.0
influencer,0.3365,1,0,3,59.2144
jkl,0.008,0,0,0,0.0
social,1.9386,4,0,5,736.8194
search,0.0007,0,0,0,0.0
social,0.0041,0,0,0,0.0
search,0.0197,1,0,0,0.0
influencer,0.023,0,0,0,0.0
social,0.1107,0,0,0,0.0
social,97.8815,434,10,305,15154.955
social,0.2263,4,0,1,65.1143
social,4.4885,52,1,3,99.7438
search,6.7448,34,0,7,563.1452
influencer,10.1639,64,1,17,764.6041
jkl,0.1643,4,0,1,42.4195
social,19.948,90,2,39,1350.8627
search,0.0087,0,0,0,0.0
influencer,0.0073,0,0,0,0.0
social,0.0276,1,0,0,0.0
search,0.1858,2,0,2,188.7141
influencer,0.2393,3,0,0,0.0
jkl,0.0103,0,0,0,0.0
social,0.6261,6,0,1,25.3274
jkl,0.0604,0,0,0,0.0
search,48.3304,206,4,97,5037.6468
influencer,210.5024,1489,34,992,46181.949
jkl,3.2941,44,1,20,1656.4397
social,220.2338,851,22,532,23993.9537
,0.0136,0,0,0,0.0
search,0.1605,3,0,0,0.0
influencer,0.1889,3,0,1,17.173
jkl,0.0219,4,0,0,0.0
social,0.7012,7,0,0,0.0
search,2.9118,22,0,3,271.8115
influencer,6.0305,101,2,21,1340.0215
jkl,0.3091,6,0,0,0.0
social,11.5551,114,3,14,687.069
social,0.0205,0,0,0,0.0
social,0.0056,0,0,0,0.0
search,0.1972,1,0,0,0.0
influencer,0.0287,0,0,0,0.0
social,2.8305,20,0,2,15.3099
search,0.0743,7,0,0,0.0
influencer,0.0187,0,0,0,0.0
social,0.4988,28,0,0,0.0
search,0.2367,10,0,0,0.0
influencer,0.0449,0,0,0,0.0
social,2.1937,149,4,6,218.4833
search,0.5364,6,0,0,0.0
influencer,2.2707,27,0,1,31.1868
jkl,0.8741,4,0,1,277.3873
social,3.2068,20,0,2,51.2355
search,0.1394,10,0,0,0.0
influencer,0.4844,3,0,0,0.0
jkl,0.0202,0,0,0,0.0
social,0.231,12,0,0,0.0
search,0.4426,18,0,0,0.0
influencer,1.5567,47,1,2,696.6411
jkl,0.22,9,0,0,0.0
social,0.9617,52,1,3,126.4754
jkl,0.006,0,0,0,0.0
search,0.5106,4,0,1,49.2644
influencer,0.5671,6,0,0,0.0
jkl,0.0181,0,0,0,0.0
social,6.5679,96,2,4,252.5053
search,0.1895,47,1,0,0.0
influencer,0.1675,6,0,0,0.0
jkl,0.0002,0,0,0,0.0
social,0.7599,65,1,0,0.0
jkl,0.002,0,0,0,0.0
search,0.5334,79,1,0,0.0
influencer,0.4933,29,0,0,0.0
jkl,0.001,0,0,0,0.0
social,3.1539,238,5,4,263.84
search,0.0071,0,0,0,0.0
influencer,0.0012,0,0,0,0.0
social,0.0149,0,0,0,0.0
search,0.002,0,0,0,0.0
influencer,0.0004,0,0,0,0.0
social,0.0008,0,0,0,0.0
search,0.0081,0,0,0,0.0
influencer,0.0012,0,0,0,0.0
social,0.0063,2,0,0,0.0
social,1.9826,24,0,3,308.2231
social,0.2309,20,0,0,0.0
social,0.8923,130,3,2,280.452
search,0.0812,0,0,0,0.0
influencer,0.0868,1,0,0,0.0
jkl,0.0074,0,0,0,0.0
social,0.28,2,0,0,0.0
search,0.0377,4,0,0,0.0
influencer,0.0113,0,0,0,0.0
social,0.0155,0,0,0,0.0
search,0.082,12,0,0,0.0
influencer,0.056,1,0,0,0.0
jkl,0.003,0,0,0,0.0
social,0.0886,7,0,0,0.0
search,0.7207,9,0,2,230.7556
influencer,0.6886,5,0,0,0.0
jkl,0.1701,3,0,1,451.4261
social,3.0996,45,1,6,196.585
,0.0008,0,0,0,0.0
jkl,0.0015,0,0,0,0.0
search,0.1754,9,0,0,0.0
influencer,0.1404,0,0,0,0.0
jkl,0.0016,0,0,0,0.0
social,0.3449,35,0,0,0.0
,0.0008,0,0,0,0.0
jkl,0.003,0,0,0,0.0
search,0.6928,51,1,2,138.0186
influencer,0.3911,5,0,0,0.0
jkl,0.0386,11,0,0,0.0
social,1.3378,90,2,0,0.0
,0.0024,0,0,0,0.0
social,0.0017,0,0,0,0.0
social,0.0001,0,0,0,0.0
jkl,0.0341,0,0,0,0.0
search,13.9677,70,1,6,1145.1762
influencer,22.4736,75,1,51,1421.1265
social,188.6789,964,23,672,34770.8375
search,0.0315,1,0,0,0.0
influencer,0.0131,0,0,0,0.0
social,0.6929,8,0,0,0.0
search,0.6466,10,0,1,349.0496
influencer,0.4783,2,0,0,0.0
social,8.4972,137,3,28,936.0407
search,31.3877,184,4,52,3058.8093
influencer,225.7472,3714,84,1881,95998.7343
jkl,16.7131,188,4,112,5330.8525
social,216.2068,698,16,562,28925.4517
search,0.1069,0,0,0,0.0
influencer,0.5172,5,0,0,0.0
jkl,0.1031,0,0,0,0.0
social,0.3844,4,0,0,0.0
search,1.294,11,0,1,71.0411
influencer,9.2657,311,7,65,4273.9213
jkl,1.1061,5,0,2,177.7379
social,9.3004,75,1,10,893.0337
jkl,0.033,0,0,0,0.0
search,32.5045,143,3,117,5848.2096
influencer,44.644,807,18,344,16824.1984
jkl,1.6227,6,0,0,0.0
social,384.4477,1624,41,1113,54243.9926
search,0.0775,1,0,0,0.0
influencer,0.088,6,0,0,0.0
jkl,0.0106,0,0,0,0.0
social,0.8677,8,0,0,0.0
search,1.967,20,0,5,49.3589
influencer,1.4407,51,1,6,189.1626
jkl,0.1096,1,0,0,0.0
social,19.1326,203,5,25,878.9382
search,0.4138,0,0,0,0.0
influencer,0.3775,2,0,8,353.7343
jkl,0.006,0,0,0,0.0
social,2.0933,2,0,0,0.0
search,0.0022,0,0,0,0.0
social,0.001,0,0,0,0.0
search,0.0126,0,0,0,0.0
influencer,0.0141,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
social,0.1029,2,0,0,0.0
social,105.6023,480,11,328,22104.004
social,0.2712,4,0,0,0.0
social,4.9349,53,1,6,557.3584
search,6.4931,42,0,18,522.8318
influencer,11.9754,72,1,24,1555.736
jkl,0.2324,4,0,0,0.0
social,20.9511,90,2,69,3741.3616
search,0.0121,0,0,0,0.0
influencer,0.011,0,0,0,0.0
social,0.0407,1,0,0,0.0
search,0.2891,6,0,0,0.0
influencer,0.3568,0,0,0,0.0
jkl,0.0102,0,0,0,0.0
social,0.6916,21,0,1,266.7487
jkl,0.0486,0,0,0,0.0
search,55.3284,244,6,140,6870.1839
influencer,247.1505,1733,44,1099,50811.9346
jkl,3.6443,57,1,26,1037.6847
social,241.6224,807,21,637,35148.0894
,0.0168,0,0,0,0.0
search,0.1212,3,0,0,0.0
influencer,0.2295,2,0,1,228.6764
jkl,0.0202,0,0,0,0.0
social,0.7711,5,0,0,0.0
search,2.9421,33,0,5,92.1294
influencer,6.9178,108,2,8,284.973
jkl,0.3058,7,0,1,11.0166
social,12.9572,120,2,33,1827.6032
social,0.0369,0,0,0,0.0
social,0.0015,0,0,0,0.0
search,0.2204,4,0,0,0.0
influencer,0.0356,0,0,0,0.0
social,3.3189,36,0,8,1456.2944
jkl,0.0007,0,0,0,0.0
search,0.081,3,0,0,0.0
influencer,0.0164,8,0,0,0.0
social,0.6795,58,1,0,0.0
search,0.2791,9,0,0,0.0
influencer,0.0517,0,0,0,0.0
social,2.9243,175,4,9,611.3855
search,0.7262,12,0,0,0.0
influencer,3.0453,27,0,7,837.6029
jkl,1.0753,2,0,0,0.0
social,3.6579,33,0,1,35.9217
search,0.1573,7,0,0,0.0
influencer,0.6753,10,0,0,0.0
jkl,0.0414,2,0,0,0.0
social,0.3291,16,0,0,0.0
search,0.5795,19,0,0,0.0
influencer,2.257,47,1,0,0.0
jkl,0.2439,3,0,0,0.0
social,1.3753,98,2,1,418.4086
search,0.7065,17,0,3,95.9071
influencer,0.6111,17,0,1,123.7213
jkl,0.0447,0,0,0,0.0
social,7.4986,120,3,12,724.1815
search,0.2477,43,1,0,0.0
influencer,0.279,15,0,0,0.0
jkl,0.0002,0,0,0,0.0
social,1.0519,82,2,0,0.0
jkl,0.005,0,0,0,0.0
search,0.692,101,2,0,0.0
influencer,0.7491,37,0,0,0.0
jkl,0.0041,0,0,0,0.0
social,4.194,324,8,6,323.9389
search,0.0098,0,0,0,0.0
influencer,0.0012,0,0,0,0.0
social,0.0194,1,0,0,0.0
search,0.0022,0,0,0,0.0
influencer,0.002,0,0,0,0.0
social,0.0035,0,0,0,0.0
search,0.0075,0,0,0,0.0
influencer,0.0036,0,0,0,0.0
social,0.0127,0,0,0,0.0
social,2.0916,27,0,0,0.0
social,0.3271,49,1,0,0.0
social,1.0392,106,2,1,52.0747
search,0.0994,2,0,0,0.0
influencer,0.1032,0,0,0,0.0
jkl,0.0055,0,0,0,0.0
social,0.2701,2,0,0,0.0
search,0.0462,6,0,0,0.0
influencer,0.036,0,0,0,0.0
jkl,0.0003,0,0,0,0.0
social,0.0183,1,0,0,0.0
search,0.1119,7,0,0,0.0
influencer,0.0828,0,0,0,0.0
jkl,0.0035,0,0,0,0.0
social,0.1225,7,0,0,0.0
search,0.8402,13,0,0,0.0
influencer,1.0183,9,0,1,50.1689
jkl,0.2132,0,0,0,0.0
social,3.8699,26,0,2,360.1682
,0.0016,0,0,0,0.0
search,0.1735,6,0,0,0.0
influencer,0.1866,0,0,0,0.0
jkl,0.0047,0,0,0,0.0
social,0.4572,43,1,0,0.0
,0.0016,0,0,0,0.0
jkl,0.0035,0,0,0,0.0
search,0.7691,47,1,0,0.0
influencer,0.6226,10,0,1,388.5394
jkl,0.0589,4,0,0,0.0
social,1.8954,140,3,0,0.0
social,0.0013,0,0,0,0.0
social,0.0007,0,0,0,0.0
jkl,0.0082,0,0,0,0.0
search,17.3022,134,3,21,1443.5805
influencer,27.0757,106,2,40,1349.0222
social,237.8715,1567,40,1075,53469.4113
search,0.0425,0,0,0,0.0
influencer,0.0341,0,0,0,0.0
social,0.6912,18,0,2,32.5101
search,1.0195,10,0,1,7.6346
influencer,0.7114,15,0,5,189.4435
social,13.0382,207,5,28,1190.7738
search,35.8968,225,5,70,6009.915
influencer,298.1064,6339,151,2658,140121.054
jkl,27.7446,449,10,204,10427.802
social,220.5048,993,22,635,25810.5437
search,0.1567,2,0,0,0.0
influencer,0.9038,29,0,6,563.0553
jkl,0.1953,1,0,0,0.0
social,0.4677,4,0,0,0.0
search,1.9412,44,1,2,71.1234
influencer,15.0094,563,13,73,3974.6124
jkl,1.8763,37,0,3,50.0662
social,9.292,123,3,23,995.7561
jkl,0.0376,0,0,0,0.0
search,36.3597,188,4,110,6149.1988
influencer,45.7472,865,22,433,23310.4758
jkl,5.4229,44,1,24,1932.9068
social,476.7016,2280,52,1475,79175.4629
search,0.1126,2,0,0,0.0
influencer,0.1119,5,0,0,0.0
jkl,0.0151,0,0,0,0.0
social,1.2981,17,0,0,0.0
search,2.4176,27,0,29,499.7426
influencer,1.449,104,2,17,1086.1302
jkl,0.4063,5,0,0,0.0
social,26.0831,325,7,66,3116.3117
search,0.5186,2,0,1,89.1347
influencer,0.4735,2,0,1,122.7789
jkl,0.0107,0,0,0,0.0
social,2.0919,12,0,0,0.0
search,0.0003,0,0,0,0.0
social,0.0086,0,0,0,0.0
search,0.0331,1,0,0,0.0
influencer,0.0244,0,0,0,0.0
social,0.0896,1,0,0,0.0
social,124.5157,656,16,392,21051.0333
social,0.289,7,0,0,0.0
social,5.7635,70,1,7,490.684
search,7.5762,43,1,24,1404.336
influencer,13.94,113,2,56,3165.7491
jkl,0.2817,3,0,5,791.4724
social,24.9277,134,3,46,2969.9616
search,0.0133,0,0,0,0.0
influencer,0.0238,0,0,0,0.0
jkl,0.0003,0,0,0,0.0
social,0.0735,0,0,0,0.0
search,0.3984,6,0,0,0.0
influencer,0.4395,9,0,0,0.0
jkl,0.0319,0,0,0,0.0
social,1.0517,8,0,1,19.7986
jkl,0.0492,0,0,0,0.0
search,64.7999,308,7,217,8807.1744
influencer,301.4423,2730,74,1405,69508.5468
jkl,8.254,123,3,75,4843.6402
social,308.8547,1528,35,874,45195.6734
,0.0008,0,0,0,0.0
search,0.1748,5,0,0,0.0
influencer,0.4398,8,0,1,5.5056
jkl,0.0597,1,0,0,0.0
social,1.061,15,0,2,62.5692
search,4.2778,58,1,21,1761.9466
influencer,10.5222,164,4,20,1101.8235
jkl,0.6911,13,0,2,197.3629
social,18.8695,278,7,34,1547.1116
influencer,0.016,0,0,0,0.0
social,0.0069,0,0,0,0.0
social,0.0018,0,0,0,0.0
search,0.3507,3,0,1,33.8882
influencer,0.0457,0,0,0,0.0
social,5.0665,49,1,2,107.1162
jkl,0.0007,0,0,0,0.0
search,0.1,5,0,4,381.5855
influencer,0.026,0,0,0,0.0
social,1.1271,52,1,10,488.1865
search,0.4346,28,0,0,0.0
influencer,0.0923,2,0,0,0.0
social,4.9798,303,8,0,0.0
search,0.9456,12,0,1,52.9139
influencer,5.6206,68,1,6,1123.4359
jkl,2.0583,23,0,3,475.1004
social,5.2029,57,1,7,673.4122
search,0.252,5,0,0,0.0
influencer,1.3135,8,0,0,0.0
jkl,0.1109,0,0,0,0.0
social,0.5362,24,0,0,0.0
search,0.8156,49,1,0,0.0
influencer,4.5184,104,2,1,40.8195
jkl,0.6538,30,0,0,0.0
social,2.4924,132,2,0,0.0
search,0.9185,20,0,0,0.0
influencer,0.6333,14,0,0,0.0
jkl,0.1629,2,0,1,71.6413
social,10.05,116,3,27,2190.4272
jkl,0.0008,0,0,0,0.0
search,0.3222,44,1,0,0.0
influencer,0.2419,8,0,2,611.3587
social,1.878,153,3,0,0.0
jkl,0.0008,0,0,0,0.0
search,0.9308,121,2,0,0.0
influencer,0.6714,49,1,1,60.2016
jkl,0.0056,0,0,0,0.0
social,7.0267,402,10,7,585.0477
search,0.0151,0,0,0,0.0
influencer,0.002,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
social,0.0184,1,0,1,62.8404
search,0.0034,0,0,0,0.0
influencer,0.0016,0,0,0,0.0
social,0.0037,0,0,0,0.0
search,0.0092,0,0,0,0.0
influencer,0.0056,0,0,0,0.0
social,0.0187,2,0,0,0.0
social,2.9172,34,0,3,106.6552
social,0.4043,33,0,0,0.0
social,1.5673,151,3,0,0.0
search,0.1251,2,0,4,1047.3906
influencer,0.1631,2,0,3,200.7802
jkl,0.0216,0,0,0,0.0
social,0.3566,4,0,0,0.0
search,0.0545,6,0,0,0.0
influencer,0.0583,0,0,0,0.0
jkl,0.0007,0,0,0,0.0
social,0.028,2,0,0,0.0
search,0.1403,11,0,0,0.0
influencer,0.1325,0,0,0,0.0
jkl,0.0072,0,0,0,0.0
social,0.1643,11,0,0,0.0
search,1.2539,16,0,1,34.2408
influencer,1.6088,11,0,10,1650.2061
jkl,0.4421,1,0,0,0.0
social,6.1793,43,1,5,488.9052
search,0.2631,17,0,0,0.0
influencer,0.3013,3,0,0,0.0
jkl,0.0094,0,0,0,0.0
social,1.2676,76,1,2,715.1002
jkl,0.0045,0,0,0,0.0
search,1.1685,55,1,0,0.0
influencer,1.0514,21,0,2,88.4566
jkl,0.147,4,0,0,0.0
social,5.1405,231,5,5,540.569
social,0.0006,0,0,0,0.0
jkl,0.0035,0,0,0,0.0
search,18.8696,113,3,35,1606.971
influencer,27.2527,104,2,142,6570.1414
social,252.1314,1375,35,688,37690.2696
search,0.0638,1,0,0,0.0
influencer,0.0183,1,0,2,262.2054
social,0.5962,6,0,0,0.0
search,1.1208,8,0,1,129.7299
influencer,0.6996,4,0,0,0.0
social,12.7719,186,4,10,350.2188
search,33.9186,187,5,75,5432.5415
influencer,295.6992,5589,143,2523,126027.492
jkl,27.8828,421,10,403,19741.4286
social,217.2611,898,22,443,21873.1748
search,0.1131,1,0,0,0.0
influencer,0.7566,17,0,0,0.0
jkl,0.1736,0,0,0,0.0
social,0.4554,0,0,0,0.0
search,1.8926,35,0,6,194.2523
influencer,14.1861,574,15,72,4477.2006
jkl,1.9027,38,1,11,378.6294
social,9.991,102,2,6,673.7717
jkl,0.09,0,0,0,0.0
search,36.3068,183,4,120,6163.1927
influencer,41.501,740,17,285,15683.6636
jkl,5.8763,32,0,14,843.9856
social,501.9376,1994,46,1250,63252.8433
jkl,0.0016,0,0,0,0.0
search,0.1008,3,0,0,0.0
influencer,0.0703,4,0,0,0.0
jkl,0.0244,1,0,0,0.0
social,1.1977,8,0,1,9.1877
jkl,0.0048,1,0,0,0.0
search,2.7302,16,0,6,250.843
influencer,1.3391,50,1,2,46.5913
jkl,0.4426,9,0,0,0.0
social,25.3269,279,7,50,3151.8111
search,0.5193,4,0,2,19.4357
influencer,0.4428,3,0,1,19.558
jkl,0.0047,0,0,0,0.0
social,2.5041,11,0,14,1097.3067
search,0.0033,0,0,0,0.0
social,0.0017,0,0,0,0.0
search,0.0263,0,0,0,0.0
influencer,0.0203,0,0,0,0.0
social,0.1199,1,0,0,0.0
social,130.5892,646,15,634,28730.4676
social,0.2694,2,0,0,0.0
social,6.9974,90,2,25,2177.4386
search,7.5831,47,1,15,636.0595
influencer,18.2234,131,3,71,4011.2327
jkl,0.2496,3,0,4,68.9335
social,27.6625,114,2,47,1765.4791
search,0.0233,0,0,0,0.0
influencer,0.016,0,0,0,0.0
jkl,0.0011,0,0,0,0.0
social,0.0629,1,0,0,0.0
search,0.3748,4,0,0,0.0
influencer,0.5964,10,0,0,0.0
jkl,0.0154,0,0,0,0.0
social,1.2576,10,0,8,788.3831
jkl,0.0115,0,0,0,0.0
search,71.2926,284,6,156,6838.3902
influencer,302.3867,2354,60,1253,59337.377
jkl,8.6789,95,2,71,3354.2665
social,310.0955,1333,36,775,36852.1357
search,0.1784,3,0,0,0.0
influencer,0.2649,3,0,0,0.0
jkl,0.0433,1,0,0,0.0
social,0.8417,9,0,0,0.0
search,4.034,43,1,6,383.9164
influencer,9.8583,162,3,15,530.9351
